filename,features,species
Columba_palumbus/199228.mp3,000000015898.npy,Columba_palumbus
Carduelis_carduelis/155902.mp3,000000009224.npy,Carduelis_carduelis
Oriolus_oriolus/660801.mp3,000000054913.npy,Oriolus_oriolus
Saxicola_rubicola/728643.mp3,000000082440.npy,Saxicola_rubicola
Corvus_corax/676218.mp3,000000017458.npy,Corvus_corax
Erithacus_rubecula/683716.mp3,000000034001.npy,Erithacus_rubecula
Phylloscopus_collybita/563258.mp3,000000071477.npy,Phylloscopus_collybita
Troglodytes_troglodytes/507455.mp3,000000094090.npy,Troglodytes_troglodytes
Cuculus_canorus/306170.mp3,000000021387.npy,Cuculus_canorus
Picus_canus/624819.mp3,000000076417.npy,Picus_canus
Parus_major/627280.mp3,000000059495.npy,Parus_major
Corvus_corax/564012.mp3,000000017192.npy,Corvus_corax
Muscicapa_striata/556734.mp3,000000053359.npy,Muscicapa_striata
Corvus_monedula/476999.mp3,000000019949.npy,Corvus_monedula
Turdus_iliacus/538389.mp3,000000095976.npy,Turdus_iliacus
Luscinia_megarhynchos/723667.mp3,000000049804.npy,Luscinia_megarhynchos
Turdus_merula/538568.mp3,000000098525.npy,Turdus_merula
Loxia_curvirostra/701446.mp3,000000048009.npy,Loxia_curvirostra
Locustella_naevia/725663.mp3,000000044959.npy,Locustella_naevia
Turdus_iliacus/410789.mp3,000000095555.npy,Turdus_iliacus
Erithacus_rubecula/754534.mp3,000000034244.npy,Erithacus_rubecula
Corvus_corone_corone/457709.mp3,000000018945.npy,Corvus_corone_corone
Cyanistes_caeruleus/528820.mp3,000000024173.npy,Cyanistes_caeruleus
Parus_palustris/701471.mp3,000000062125.npy,Parus_palustris
Grus_grus/549817.mp3,000000042897.npy,Grus_grus
Dryocopus_martius/407429.mp3,000000028142.npy,Dryocopus_martius
Grus_grus/712600.mp3,000000043190.npy,Grus_grus
Motacilla_flava/208701.mp3,000000051597.npy,Motacilla_flava
Anser_anser/673098.mp3,000000005288.npy,Anser_anser
Muscicapa_striata/383363.mp3,000000053223.npy,Muscicapa_striata
Motacilla_flava/659398.mp3,000000052603.npy,Motacilla_flava
Turdus_philomelos/198841.mp3,000000100015.npy,Turdus_philomelos
Troglodytes_troglodytes/556054.mp3,000000094300.npy,Troglodytes_troglodytes
Dendrocopos_medius/553360.mp3,000000026979.npy,Dendrocopos_medius
Parus_major/610963.mp3,000000059362.npy,Parus_major
Corvus_corone_corone/740205.mp3,000000019627.npy,Corvus_corone_corone
Anthus_trivialis/582949.mp3,000000007033.npy,Anthus_trivialis
Prunella_modularis/396927.mp3,000000077714.npy,Prunella_modularis
Acrocephalus_scirpaceus/569988.mp3,000000001684.npy,Acrocephalus_scirpaceus
Dendrocopos_major/666809.mp3,000000026414.npy,Dendrocopos_major
Phylloscopus_collybita/365583.mp3,000000070301.npy,Phylloscopus_collybita
Sitta_europaea/697511.mp3,000000084221.npy,Sitta_europaea
Accipiter_gentilis/756187.mp3,000000000518.npy,Accipiter_gentilis
Phylloscopus_collybita/608927.mp3,000000071751.npy,Phylloscopus_collybita
Hippolais_icterina/638176.mp3,000000043592.npy,Hippolais_icterina
Fringilla_montifringilla/678704.mp3,000000040045.npy,Fringilla_montifringilla
Motacilla_flava/533906.mp3,000000052146.npy,Motacilla_flava
Loxia_curvirostra/170006.mp3,000000045350.npy,Loxia_curvirostra
Sylvia_atricapilla/642753.mp3,000000088548.npy,Sylvia_atricapilla
Acrocephalus_scirpaceus/750268.mp3,000000002020.npy,Acrocephalus_scirpaceus
Troglodytes_troglodytes/285888.mp3,000000093281.npy,Troglodytes_troglodytes
Troglodytes_troglodytes/583943.mp3,000000094367.npy,Troglodytes_troglodytes
Dendrocopos_major/270280.mp3,000000025440.npy,Dendrocopos_major
Cyanistes_caeruleus/246886.mp3,000000022993.npy,Cyanistes_caeruleus
Motacilla_flava/471554.mp3,000000052013.npy,Motacilla_flava
Anthus_trivialis/582080.mp3,000000007025.npy,Anthus_trivialis
Sylvia_curucca/711894.mp3,000000092678.npy,Sylvia_curucca
Fringilla_coelebs/122085.mp3,000000036208.npy,Fringilla_coelebs
Jynx_torquilla/481518.mp3,000000043907.npy,Jynx_torquilla
Carduelis_spinus/680114.mp3,000000012419.npy,Carduelis_spinus
Alauda_arvensis/170012.mp3,000000003138.npy,Alauda_arvensis
Parus_montanus/35078.mp3,000000060714.npy,Parus_montanus
Parus_major/164703.mp3,000000056071.npy,Parus_major
Luscinia_megarhynchos/610072.mp3,000000049753.npy,Luscinia_megarhynchos
Emberiza_citrinella/404544.mp3,000000030565.npy,Emberiza_citrinella
Troglodytes_troglodytes/256164.mp3,000000093224.npy,Troglodytes_troglodytes
Turdus_philomelos/456856.mp3,000000100497.npy,Turdus_philomelos
Motacilla_flava/425851.mp3,000000051900.npy,Motacilla_flava
Phylloscopus_trochilus/620714.mp3,000000074886.npy,Phylloscopus_trochilus
Corvus_corone_corone/533768.mp3,000000019255.npy,Corvus_corone_corone
Phylloscopus_sibilatrix/643469.mp3,000000073113.npy,Phylloscopus_sibilatrix
Prunella_modularis/345375.mp3,000000077570.npy,Prunella_modularis
Parus_major/530787.mp3,000000058880.npy,Parus_major
Corvus_corone_cornix/127442.mp3,000000017732.npy,Corvus_corone_cornix
Phylloscopus_collybita/753341.mp3,000000072619.npy,Phylloscopus_collybita
Erithacus_rubecula/603786.mp3,000000033356.npy,Erithacus_rubecula
Passer_domesticus/80944.mp3,000000063726.npy,Passer_domesticus
Cyanistes_caeruleus/421023.mp3,000000023702.npy,Cyanistes_caeruleus
Sylvia_atricapilla/399619.mp3,000000087857.npy,Sylvia_atricapilla
Carduelis_chloris/202316.mp3,000000010578.npy,Carduelis_chloris
Parus_major/112849.mp3,000000055790.npy,Parus_major
Erithacus_rubecula/750450.mp3,000000034180.npy,Erithacus_rubecula
Turdus_pilaris/689555.mp3,000000102578.npy,Turdus_pilaris
Passer_domesticus/709907.mp3,000000063673.npy,Passer_domesticus
Erithacus_rubecula/429358.mp3,000000032387.npy,Erithacus_rubecula
Sylvia_atricapilla/327449.mp3,000000087574.npy,Sylvia_atricapilla
Alauda_arvensis/315929.mp3,000000003436.npy,Alauda_arvensis
Ficedula_hypoleuca/743286.mp3,000000035476.npy,Ficedula_hypoleuca
Strix_aluco/587532.mp3,000000085520.npy,Strix_aluco
Passer_montanus/404958.mp3,000000064318.npy,Passer_montanus
Sylvia_curucca/281533.mp3,000000091952.npy,Sylvia_curucca
Carduelis_carduelis/602330.mp3,000000009932.npy,Carduelis_carduelis
Turdus_iliacus/593445.mp3,000000096122.npy,Turdus_iliacus
Turdus_viscivorus/405533.mp3,000000102922.npy,Turdus_viscivorus
Fringilla_coelebs/294549.mp3,000000036845.npy,Fringilla_coelebs
Cyanistes_caeruleus/703531.mp3,000000024959.npy,Cyanistes_caeruleus
Phoenicurus_phoenicurus/671547.mp3,000000068687.npy,Phoenicurus_phoenicurus
Parus_major/448366.mp3,000000058270.npy,Parus_major
Pyrrhula_pyrrhula/574302.mp3,000000079508.npy,Pyrrhula_pyrrhula
Phoenicurus_ochruros/29167.mp3,000000067296.npy,Phoenicurus_ochruros
Parus_major/362369.mp3,000000057691.npy,Parus_major
Columba_oenas/747104.mp3,000000015797.npy,Columba_oenas
Passer_domesticus/101336.mp3,000000062232.npy,Passer_domesticus
Emberiza_citrinella/305232.mp3,000000030342.npy,Emberiza_citrinella
Fringilla_coelebs/474701.mp3,000000037817.npy,Fringilla_coelebs
Fringilla_coelebs/470568.mp3,000000037767.npy,Fringilla_coelebs
Muscicapa_striata/678903.mp3,000000053706.npy,Muscicapa_striata
Acrocephalus_scirpaceus/729821.mp3,000000001944.npy,Acrocephalus_scirpaceus
Regulus_regulus/524966.mp3,000000081220.npy,Regulus_regulus
Periparus_ater/660735.mp3,000000066390.npy,Periparus_ater
Loxia_curvirostra/382993.mp3,000000045963.npy,Loxia_curvirostra
Phylloscopus_collybita/392909.mp3,000000070583.npy,Phylloscopus_collybita
Grus_grus/236624.mp3,000000042695.npy,Grus_grus
Sylvia_borin/645047.mp3,000000089816.npy,Sylvia_borin
Regulus_ignicapillus/341366.mp3,000000080038.npy,Regulus_ignicapillus
Dendrocopos_minor/343682.mp3,000000027318.npy,Dendrocopos_minor
Prunella_modularis/599986.mp3,000000078291.npy,Prunella_modularis
Certhia_brachydactyla/388695.mp3,000000012913.npy,Certhia_brachydactyla
Hippolais_icterina/287147.mp3,000000043262.npy,Hippolais_icterina
Emberiza_citrinella/255335.mp3,000000030261.npy,Emberiza_citrinella
Carduelis_spinus/132573.mp3,000000011705.npy,Carduelis_spinus
Corvus_corax/312057.mp3,000000016677.npy,Corvus_corax
Parus_montanus/694906.mp3,000000060969.npy,Parus_montanus
Regulus_regulus/595928.mp3,000000081318.npy,Regulus_regulus
Emberiza_citrinella/346458.mp3,000000030454.npy,Emberiza_citrinella
Carduelis_chloris/61812.mp3,000000011306.npy,Carduelis_chloris
Troglodytes_troglodytes/730239.mp3,000000095125.npy,Troglodytes_troglodytes
Anthus_pratensis/677664.mp3,000000006116.npy,Anthus_pratensis
Parus_palustris/354013.mp3,000000061607.npy,Parus_palustris
Sylvia_communis/734851.mp3,000000091590.npy,Sylvia_communis
Picus_viridis/193370.mp3,000000076644.npy,Picus_viridis
Pica_pica/592954.mp3,000000075884.npy,Pica_pica
Dendrocopos_medius/327781.mp3,000000026806.npy,Dendrocopos_medius
Fringilla_coelebs/370184.mp3,000000037412.npy,Fringilla_coelebs
Carduelis_carduelis/77402.mp3,000000010395.npy,Carduelis_carduelis
Corvus_corone_corone/511973.mp3,000000019254.npy,Corvus_corone_corone
Prunella_modularis/684557.mp3,000000078588.npy,Prunella_modularis
Erithacus_rubecula/355471.mp3,000000032060.npy,Erithacus_rubecula
Fringilla_coelebs/505232.mp3,000000038022.npy,Fringilla_coelebs
Vanellus_vanellus/385258.mp3,000000103605.npy,Vanellus_vanellus
Passer_domesticus/376702.mp3,000000062724.npy,Passer_domesticus
Gallinago_gallinago/431459.mp3,000000040458.npy,Gallinago_gallinago
Aegithalos_caudatus/217617.mp3,000000002182.npy,Aegithalos_caudatus
Muscicapa_striata/560891.mp3,000000053396.npy,Muscicapa_striata
Turdus_merula/302185.mp3,000000097471.npy,Turdus_merula
Carduelis_cannabina/292090.mp3,000000008373.npy,Carduelis_cannabina
Motacilla_flava/603004.mp3,000000052391.npy,Motacilla_flava
Emberiza_citrinella/639079.mp3,000000031232.npy,Emberiza_citrinella
Alauda_arvensis/606883.mp3,000000004127.npy,Alauda_arvensis
Loxia_curvirostra/671514.mp3,000000047639.npy,Loxia_curvirostra
Erithacus_rubecula/521990.mp3,000000032868.npy,Erithacus_rubecula
Parus_major/384231.mp3,000000057990.npy,Parus_major
Phoenicurus_phoenicurus/732381.mp3,000000068724.npy,Phoenicurus_phoenicurus
Coturnix_coturnix/652861.mp3,000000020949.npy,Coturnix_coturnix
Parus_palustris/349544.mp3,000000061591.npy,Parus_palustris
Parus_major/324027.mp3,000000057459.npy,Parus_major
Phylloscopus_trochilus/752633.mp3,000000075295.npy,Phylloscopus_trochilus
Erithacus_rubecula/167464.mp3,000000031623.npy,Erithacus_rubecula
Coccothraustes_coccothraustes/602426.mp3,000000015297.npy,Coccothraustes_coccothraustes
Acrocephalus_scirpaceus/486920.mp3,000000001553.npy,Acrocephalus_scirpaceus
Phylloscopus_collybita/629648.mp3,000000071750.npy,Phylloscopus_collybita
Fringilla_montifringilla/403122.mp3,000000039665.npy,Fringilla_montifringilla
Lullula_arborea/624666.mp3,000000048795.npy,Lullula_arborea
Carduelis_cannabina/613803.mp3,000000008889.npy,Carduelis_cannabina
Dendrocopos_major/534327.mp3,000000026050.npy,Dendrocopos_major
Strix_aluco/618267.mp3,000000085682.npy,Strix_aluco
Pica_pica/694004.mp3,000000076080.npy,Pica_pica
Fringilla_coelebs/437512.mp3,000000037605.npy,Fringilla_coelebs
Erithacus_rubecula/583543.mp3,000000033128.npy,Erithacus_rubecula
Sylvia_curucca/203047.mp3,000000091879.npy,Sylvia_curucca
Cyanistes_caeruleus/217474.mp3,000000022935.npy,Cyanistes_caeruleus
Phylloscopus_collybita/432666.mp3,000000070728.npy,Phylloscopus_collybita
Coccothraustes_coccothraustes/533314.mp3,000000015189.npy,Coccothraustes_coccothraustes
Parus_montanus/580597.mp3,000000061099.npy,Parus_montanus
Picus_viridis/297393.mp3,000000076639.npy,Picus_viridis
Parus_major/649755.mp3,000000059712.npy,Parus_major
Parus_palustris/623151.mp3,000000061970.npy,Parus_palustris
Turdus_merula/735022.mp3,000000099692.npy,Turdus_merula
Parus_major/235722.mp3,000000056652.npy,Parus_major
Sylvia_atricapilla/278581.mp3,000000087438.npy,Sylvia_atricapilla
Turdus_merula/418284.mp3,000000097959.npy,Turdus_merula
Cyanistes_caeruleus/376804.mp3,000000023478.npy,Cyanistes_caeruleus
Parus_major/626264.mp3,000000059465.npy,Parus_major
Erithacus_rubecula/441306.mp3,000000032440.npy,Erithacus_rubecula
Loxia_curvirostra/288891.mp3,000000045552.npy,Loxia_curvirostra
Corvus_corone_cornix/187167.mp3,000000017801.npy,Corvus_corone_cornix
Cyanistes_caeruleus/618332.mp3,000000024514.npy,Cyanistes_caeruleus
Cuculus_canorus/133416.mp3,000000021250.npy,Cuculus_canorus
Fringilla_coelebs/236652.mp3,000000036573.npy,Fringilla_coelebs
Alauda_arvensis/442181.mp3,000000003669.npy,Alauda_arvensis
Emberiza_citrinella/600580.mp3,000000031170.npy,Emberiza_citrinella
Corvus_corax/452392.mp3,000000016971.npy,Corvus_corax
Turdus_merula/499690.mp3,000000098248.npy,Turdus_merula
Picus_viridis/459047.mp3,000000076810.npy,Picus_viridis
Milvus_migrans/408038.mp3,000000050002.npy,Milvus_migrans
Phylloscopus_collybita/324246.mp3,000000069850.npy,Phylloscopus_collybita
Carduelis_carduelis/631621.mp3,000000010115.npy,Carduelis_carduelis
Anthus_pratensis/209137.mp3,000000005433.npy,Anthus_pratensis
Dendrocopos_minor/495813.mp3,000000027456.npy,Dendrocopos_minor
Carduelis_chloris/377933.mp3,000000010814.npy,Carduelis_chloris
Dryocopus_martius/282958.mp3,000000027949.npy,Dryocopus_martius
Regulus_regulus/431592.mp3,000000081110.npy,Regulus_regulus
Sylvia_communis/433311.mp3,000000090673.npy,Sylvia_communis
Passer_montanus/378655.mp3,000000064179.npy,Passer_montanus
Phylloscopus_collybita/513338.mp3,000000071257.npy,Phylloscopus_collybita
Gallinago_gallinago/617539.mp3,000000040913.npy,Gallinago_gallinago
Sylvia_curucca/386496.mp3,000000092094.npy,Sylvia_curucca
Alauda_arvensis/583095.mp3,000000004050.npy,Alauda_arvensis
Picus_viridis/35057.mp3,000000076709.npy,Picus_viridis
Acrocephalus_scirpaceus/548550.mp3,000000001609.npy,Acrocephalus_scirpaceus
Picus_viridis/237245.mp3,000000076555.npy,Picus_viridis
Phylloscopus_collybita/568944.mp3,000000071547.npy,Phylloscopus_collybita
Phylloscopus_trochilus/573381.mp3,000000074565.npy,Phylloscopus_trochilus
Sturnus_vulgaris/603661.mp3,000000086742.npy,Sturnus_vulgaris
Saxicola_rubetra/476879.mp3,000000081837.npy,Saxicola_rubetra
Phoenicurus_ochruros/544819.mp3,000000067623.npy,Phoenicurus_ochruros
Phylloscopus_sibilatrix/107682.mp3,000000072739.npy,Phylloscopus_sibilatrix
Dendrocopos_major/71448.mp3,000000026540.npy,Dendrocopos_major
Passer_domesticus/499090.mp3,000000062952.npy,Passer_domesticus
Muscicapa_striata/103145.mp3,000000053046.npy,Muscicapa_striata
Strix_aluco/590829.mp3,000000085588.npy,Strix_aluco
Turdus_philomelos/560038.mp3,000000100835.npy,Turdus_philomelos
Picus_viridis/756014.mp3,000000077209.npy,Picus_viridis
Aegithalos_caudatus/637937.mp3,000000002911.npy,Aegithalos_caudatus
Phoenicurus_phoenicurus/548371.mp3,000000068493.npy,Phoenicurus_phoenicurus
Muscicapa_striata/314605.mp3,000000053119.npy,Muscicapa_striata
Alauda_arvensis/356790.mp3,000000003515.npy,Alauda_arvensis
Carduelis_chloris/464048.mp3,000000011015.npy,Carduelis_chloris
Sylvia_atricapilla/87330.mp3,000000089291.npy,Sylvia_atricapilla
Turdus_iliacus/666425.mp3,000000096459.npy,Turdus_iliacus
Vanellus_vanellus/639721.mp3,000000103972.npy,Vanellus_vanellus
Turdus_pilaris/504021.mp3,000000102174.npy,Turdus_pilaris
Parus_montanus/48061.mp3,000000060936.npy,Parus_montanus
Anthus_trivialis/596421.mp3,000000007151.npy,Anthus_trivialis
Falco_tinnunculus/417870.mp3,000000034439.npy,Falco_tinnunculus
Parus_major/630839.mp3,000000059594.npy,Parus_major
Loxia_curvirostra/581551.mp3,000000047098.npy,Loxia_curvirostra
Dendrocopos_medius/625088.mp3,000000027038.npy,Dendrocopos_medius
Sylvia_curucca/644351.mp3,000000092578.npy,Sylvia_curucca
Phylloscopus_sibilatrix/225357.mp3,000000072742.npy,Phylloscopus_sibilatrix
Pyrrhula_pyrrhula/113712.mp3,000000078827.npy,Pyrrhula_pyrrhula
Sylvia_communis/559674.mp3,000000090940.npy,Sylvia_communis
Coccothraustes_coccothraustes/619528.mp3,000000015232.npy,Coccothraustes_coccothraustes
Phylloscopus_collybita/90217.mp3,000000072691.npy,Phylloscopus_collybita
Carduelis_chloris/129821.mp3,000000010460.npy,Carduelis_chloris
Phylloscopus_collybita/685760.mp3,000000072186.npy,Phylloscopus_collybita
Turdus_iliacus/710046.mp3,000000096739.npy,Turdus_iliacus
Alauda_arvensis/291264.mp3,000000003389.npy,Alauda_arvensis
Emberiza_calandra/548900.mp3,000000029550.npy,Emberiza_calandra
Loxia_curvirostra/159206.mp3,000000045216.npy,Loxia_curvirostra
Turdus_pilaris/634349.mp3,000000102428.npy,Turdus_pilaris
Cyanistes_caeruleus/541089.mp3,000000024235.npy,Cyanistes_caeruleus
Carduelis_carduelis/460915.mp3,000000009599.npy,Carduelis_carduelis
Passer_domesticus/141693.mp3,000000062332.npy,Passer_domesticus
Troglodytes_troglodytes/299232.mp3,000000093339.npy,Troglodytes_troglodytes
Alauda_arvensis/683421.mp3,000000004462.npy,Alauda_arvensis
Turdus_philomelos/558532.mp3,000000100823.npy,Turdus_philomelos
Coccothraustes_coccothraustes/625937.mp3,000000015260.npy,Coccothraustes_coccothraustes
Garrulus_glandarius/538897.mp3,000000042054.npy,Garrulus_glandarius
Carduelis_spinus/127769.mp3,000000011699.npy,Carduelis_spinus
Motacilla_flava/284640.mp3,000000051652.npy,Motacilla_flava
Carduelis_spinus/311087.mp3,000000011860.npy,Carduelis_spinus
Turdus_philomelos/679313.mp3,000000101113.npy,Turdus_philomelos
Strix_aluco/669209.mp3,000000085866.npy,Strix_aluco
Motacilla_flava/430544.mp3,000000051909.npy,Motacilla_flava
Turdus_pilaris/688425.mp3,000000102522.npy,Turdus_pilaris
Dryocopus_martius/630122.mp3,000000028444.npy,Dryocopus_martius
Loxia_curvirostra/159759.mp3,000000045239.npy,Loxia_curvirostra
Turdus_philomelos/756354.mp3,000000101712.npy,Turdus_philomelos
Fringilla_coelebs/651809.mp3,000000038753.npy,Fringilla_coelebs
Aegithalos_caudatus/153810.mp3,000000002140.npy,Aegithalos_caudatus
Parus_major/132578.mp3,000000055946.npy,Parus_major
Motacilla_flava/719646.mp3,000000052842.npy,Motacilla_flava
Certhia_brachydactyla/624077.mp3,000000013296.npy,Certhia_brachydactyla
Cyanistes_caeruleus/540556.mp3,000000024222.npy,Cyanistes_caeruleus
Coturnix_coturnix/487813.mp3,000000020704.npy,Coturnix_coturnix
Turdus_philomelos/539243.mp3,000000100815.npy,Turdus_philomelos
Turdus_merula/533259.mp3,000000098468.npy,Turdus_merula
Passer_domesticus/701525.mp3,000000063625.npy,Passer_domesticus
Periparus_ater/522970.mp3,000000066086.npy,Periparus_ater
Parus_montanus/642492.mp3,000000061044.npy,Parus_montanus
Phylloscopus_sibilatrix/643701.mp3,000000073119.npy,Phylloscopus_sibilatrix
Certhia_brachydactyla/741360.mp3,000000013438.npy,Certhia_brachydactyla
Parus_montanus/106808.mp3,000000060465.npy,Parus_montanus
Passer_domesticus/702289.mp3,000000063633.npy,Passer_domesticus
Loxia_curvirostra/193230.mp3,000000045403.npy,Loxia_curvirostra
Columba_palumbus/705168.mp3,000000016222.npy,Columba_palumbus
Turdus_philomelos/604060.mp3,000000101294.npy,Turdus_philomelos
Carduelis_cannabina/523251.mp3,000000008661.npy,Carduelis_cannabina
Turdus_merula/308204.mp3,000000097446.npy,Turdus_merula
Sylvia_communis/733123.mp3,000000091574.npy,Sylvia_communis
Carduelis_cannabina/637592.mp3,000000008842.npy,Carduelis_cannabina
Erithacus_rubecula/412557.mp3,000000032335.npy,Erithacus_rubecula
Coccothraustes_coccothraustes/268416.mp3,000000014681.npy,Coccothraustes_coccothraustes
Pica_pica/430906.mp3,000000075596.npy,Pica_pica
Emberiza_calandra/408191.mp3,000000029310.npy,Emberiza_calandra
Periparus_ater/528710.mp3,000000066120.npy,Periparus_ater
Turdus_iliacus/459565.mp3,000000095665.npy,Turdus_iliacus
Dendrocopos_medius/96357.mp3,000000027169.npy,Dendrocopos_medius
Emberiza_calandra/139140.mp3,000000028833.npy,Emberiza_calandra
Sylvia_curucca/655817.mp3,000000092653.npy,Sylvia_curucca
Locustella_naevia/317344.mp3,000000044552.npy,Locustella_naevia
Ficedula_hypoleuca/164001.mp3,000000034840.npy,Ficedula_hypoleuca
Emberiza_citrinella/255847.mp3,000000030264.npy,Emberiza_citrinella
Coccothraustes_coccothraustes/660431.mp3,000000015391.npy,Coccothraustes_coccothraustes
Saxicola_rubicola/669736.mp3,000000082384.npy,Saxicola_rubicola
Lullula_arborea/565639.mp3,000000048746.npy,Lullula_arborea
Regulus_regulus/716691.mp3,000000081594.npy,Regulus_regulus
Periparus_ater/308141.mp3,000000065346.npy,Periparus_ater
Anthus_pratensis/680559.mp3,000000006138.npy,Anthus_pratensis
Cyanistes_caeruleus/609878.mp3,000000024438.npy,Cyanistes_caeruleus
Passer_montanus/485743.mp3,000000064425.npy,Passer_montanus
Carduelis_chloris/185873.mp3,000000010547.npy,Carduelis_chloris
Carduelis_chloris/268674.mp3,000000010664.npy,Carduelis_chloris
Dendrocopos_major/468773.mp3,000000025807.npy,Dendrocopos_major
Saxicola_rubetra/723650.mp3,000000081978.npy,Saxicola_rubetra
Coccothraustes_coccothraustes/347317.mp3,000000014760.npy,Coccothraustes_coccothraustes
Acrocephalus_palustris/560930.mp3,000000000875.npy,Acrocephalus_palustris
Cuculus_canorus/555250.mp3,000000021775.npy,Cuculus_canorus
Phylloscopus_collybita/319627.mp3,000000069919.npy,Phylloscopus_collybita
Acrocephalus_scirpaceus/511194.mp3,000000001589.npy,Acrocephalus_scirpaceus
Phylloscopus_trochilus/265913.mp3,000000073608.npy,Phylloscopus_trochilus
Dryocopus_martius/512236.mp3,000000028287.npy,Dryocopus_martius
Ciconia_ciconia/129188.mp3,000000014480.npy,Ciconia_ciconia
Turdus_merula/270284.mp3,000000097298.npy,Turdus_merula
Dendrocopos_major/328572.mp3,000000025559.npy,Dendrocopos_major
Cyanistes_caeruleus/679054.mp3,000000024782.npy,Cyanistes_caeruleus
Certhia_brachydactyla/277779.mp3,000000012732.npy,Certhia_brachydactyla
Motacilla_alba/100626.mp3,000000050284.npy,Motacilla_alba
Phylloscopus_trochilus/560372.mp3,000000074515.npy,Phylloscopus_trochilus
Parus_major/682895.mp3,000000059900.npy,Parus_major
Phylloscopus_trochilus/444106.mp3,000000074117.npy,Phylloscopus_trochilus
Fringilla_coelebs/377832.mp3,000000037171.npy,Fringilla_coelebs
Corvus_corax/110270.mp3,000000016338.npy,Corvus_corax
Sitta_europaea/361070.mp3,000000083556.npy,Sitta_europaea
