species,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-Wing.Index,Tail.Length,Mass,Mass.Source,Inference,Habitat,Habitat.Density,Migration,Trophic.Level,Trophic.Niche,Primary.Lifestyle,LengthU_MEAN,WingU_MEAN,WingM_MEAN,WingF_MEAN,TailU_MEAN,TailM_MEAN,TailF_MEAN,BillU_MEAN,BillM_MEAN,BillF_MEAN,TarsusU_MEAN,TarsusM_MEAN,TarsusF_MEAN,WeightU_MEAN,WeightM_MEAN,WeightF_MEAN,Sexual dimorphism,Clutch_MIN,Clutch_MAX,Clutch_MEAN,Broods per year,EggL_MEAN,EggW_MEAN,Egg_MASS,Young,Association during nesting,Nest type,Nest building,Mating system,Incubation period,Incubation sex,Hatching,Fledging period,Age of independence,Feeding independence,Age of first breeding,Life span,Association outside the breeding season,Territoriality,Sedentary,Facultative migrant,Short distance migrant,Long distance migrant,Deciduous forest,Coniferous forest,Woodland,Shrub,Savanna,Tundra,Grassland,Mountain meadows,Reed,Swamps,Desert,Freshwater,Marine,Rocks,Human settlements,Folivore_Y,Frugivore_Y,Granivore_Y,Arthropods_Y,Other invertebrates_Y,Fish_Y,Other vertebrates_Y,Carrion_Y,Omnivore_Y,Folivore_B,Frugivore_B,Granivore_B,Arthropods_B,Other invertebrates_B,Fish_B,Other vertebrates_B,Carrion_B,Omnivore_B
columba oenas,0.07978266102685787,0.040579112074005295,0.02338457305959627,0.026823480862478075,0.09078716599607964,0.7386773960590116,0.31500395474397325,0.4271123491179201,0.14615358162247669,0.4106055916640875,1.0,0.0,0.0,0.02063344681729083,0.010316723408645414,0.0034389078028818046,0.0034389078028818046,0.013755631211527218,0.010316723408645414,0.14601769911504425,0.9800884955752213,1.0,0.9601769911504425,0.7721238938053098,0.7876106194690266,0.7566371681415929,0.12168141592920353,0.12389380530973451,0.11946902654867257,0.09955752212389381,0.10088495575221239,0.09823008849557521,0.4911504424778761,0.5132743362831859,0.4690265486725664,0.0,0.004424778761061947,0.11061946902654868,0.04070796460176991,0.0,0.09734513274336283,0.0752212389380531,0.01504424778761062,0.0,0.0,0.0,0.0,0.022123893805309734,0.05309734513274336,0.0,0.0,0.084070796460177,0.13716814159292035,0.13716814159292035,0.008849557522123894,0.05752212389380531,0.017699115044247787,0.004424778761061947,0.0,0.0,0.0,0.004424778761061947,0.004424778761061947,0.004424778761061947,0.004424778761061947,0.004424778761061947,0.0,0.0,0.004424778761061947,0.0,0.004424778761061947,0.004424778761061947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004424778761061947,0.004424778761061947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004424778761061947,0.004424778761061947,0.0,0.0,0.0,0.0
columba palumbus,0.05673469387755102,0.02673469387755102,0.0163265306122449,0.015918367346938776,0.06428571428571428,0.5028571428571429,0.2069387755102041,0.29591836734693877,0.08408163265306123,0.31265306122448977,1.0,0.0,0.0,0.012244897959183673,0.004081632653061225,0.0020408163265306124,0.0020408163265306124,0.00816326530612245,0.006122448979591836,0.12453531598513011,0.9330855018587361,0.9144981412639405,0.9516728624535316,0.620817843866171,0.6059479553903345,0.6356877323420075,0.05390334572490706,0.05204460966542751,0.055762081784386616,0.14869888475836432,0.14869888475836432,0.14869888475836432,0.8698884758364313,0.7397769516728625,1.0,0.0037174721189591076,0.0037174721189591076,0.03345724907063197,0.016728624535315983,0.0037174721189591076,0.1449814126394052,0.11524163568773234,0.07434944237918216,0.007434944237918215,0.011152416356877323,0.01486988847583643,0.01486988847583643,0.0,0.10408921933085502,0.007434944237918215,0.0037174721189591076,0.11152416356877323,0.21561338289962825,0.21561338289962825,0.0037174721189591076,0.07434944237918216,0.01486988847583643,0.0,0.0,0.0,0.0,0.0037174721189591076,0.0,0.0,0.0,0.0,0.0037174721189591076,0.0,0.0037174721189591076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037174721189591076,0.0,0.0,0.0,0.0037174721189591076,0.0,0.0,0.0037174721189591076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037174721189591076,0.0,0.0
streptopelia turtur,0.13122437024018746,0.04745166959578208,0.027533684827182194,0.028705330990041012,0.13063854715875806,1.0,0.43995313415348564,0.5711775043936731,0.2548330404217926,0.642647920328061,0.7732864674868191,0.0,0.0,0.0351493848857645,0.011716461628588167,0.01757469244288225,0.005858230814294083,0.005858230814294083,0.01757469244288225,0.14693171996542784,0.9680207433016421,0.9593777009507346,0.9766637856525496,0.3262748487467588,0.31547104580812446,0.33707865168539325,0.0773552290406223,0.07692307692307693,0.07778738115816768,0.22731201382886776,0.2247191011235955,0.22990492653414002,0.9040622299049265,0.808124459809853,1.0,0.008643042350907518,0.06050129645635263,0.15557476231633535,0.09075194468452895,0.008643042350907518,0.25929127052722556,0.19878997407087295,0.06914433880726015,0.008643042350907518,0.02592912705272256,0.017286084701815037,0.017286084701815037,0.02592912705272256,0.16421780466724287,0.017286084701815037,0.02592912705272256,0.16421780466724287,0.5185825410544511,0.5185825410544511,0.008643042350907518,0.12964563526361278,0.043215211754537596,0.008643042350907518,0.0,0.0,0.0,0.008643042350907518,0.0,0.0,0.0,0.0,0.0,0.0,0.008643042350907518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008643042350907518,0.008643042350907518,0.0,0.0,0.0,0.0,0.008643042350907518,0.0,0.0,0.008643042350907518,0.008643042350907518,0.0,0.0,0.0,0.0,0.008643042350907518
cuculus canorus,0.13541666666666666,0.08020833333333334,0.03958333333333333,0.03958333333333333,0.11145833333333333,1.0,0.440625,0.5515625000000001,0.22864583333333333,0.8234374999999999,0.58,0.0,0.0,0.0,0.010416666666666666,0.015625,0.0,0.015625,0.010416666666666666,0.053910402429764616,0.17843583902809415,0.18754745634016703,0.16932422171602127,0.29081245254365984,0.35383447228549736,0.22779043280182232,0.030903568716780565,0.030903568716780565,0.030903568716780565,0.05444191343963554,0.05444191343963554,0.05444191343963554,0.8610478359908884,1.0,0.7220956719817767,0.0007593014426727411,0.0015186028853454822,0.01366742596810934,0.008731966590736523,0.0007593014426727411,0.03416856492027335,0.02733485193621868,0.025056947608200455,0.0007593014426727411,0.002277904328018223,0.0015186028853454822,0.0015186028853454822,0.0007593014426727411,0.019741837509491267,0.0015186028853454822,0.002277904328018223,0.008352315869400152,0.05694760820045558,0.05694760820045558,0.0007593014426727411,0.006074411541381929,0.0,0.0007593014426727411,0.0007593014426727411,0.0,0.0,0.0,0.0,0.0,0.0007593014426727411,0.0,0.0,0.0,0.0007593014426727411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0,0.0,0.0,0.0007593014426727411,0.0,0.0007593014426727411,0.0007593014426727411,0.0,0.0007593014426727411,0.0,0.0,0.0,0.0007593014426727411
falco tinnunculus,0.08630705394190871,0.05850622406639004,0.04398340248962655,0.04771784232365145,0.16224066390041494,1.0,0.5112033195020746,0.49128630705394194,0.21161825726141079,0.6410788381742739,0.7602074688796681,0.0,0.0,0.016597510373443983,0.012448132780082987,0.012448132780082987,0.0,0.02074688796680498,0.0,0.018992568125516102,0.09496284062758051,0.09793559042113956,0.09199009083402147,0.033856317093311314,0.03468208092485549,0.03303055326176713,0.017423616845582163,0.018001651527663087,0.016845582163501238,0.040957886044591246,0.0426094137076796,0.03930635838150289,1.0,1.0,1.0,0.0,0.00016515276630883568,0.000495458298926507,0.00033030553261767135,0.00016515276630883568,0.015524360033030553,0.010239471511147812,0.03022295623451693,0.00016515276630883568,0.000495458298926507,0.00033030553261767135,0.00016515276630883568,0.0,0.00495458298926507,0.00016515276630883568,0.00016515276630883568,0.011230388109000827,0.0,0.0,0.0006606110652353427,0.0033030553261767133,0.0,0.00016515276630883568,0.0,0.0,0.00016515276630883568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016515276630883568,0.00016515276630883568,0.0,0.00016515276630883568,0.0,0.0,0.0,0.00016515276630883568,0.00016515276630883568,0.00016515276630883568,0.00016515276630883568,0.00016515276630883568,0.0,0.0,0.0,0.0,0.00016515276630883568,0.00016515276630883568,0.00016515276630883568,0.00016515276630883568,0.00016515276630883568,0.0,0.0,0.0,0.0
coturnix coturnix,0.14689265536723164,0.07250470809792843,0.051789077212806026,0.04896421845574388,0.23069679849340866,1.0,0.4067796610169492,0.5875706214689266,0.3860640301318267,0.3606403013182674,0.9065913370998117,0.0,0.0,0.018832391713747645,0.02824858757062147,0.02824858757062147,0.009416195856873822,0.009416195856873822,0.02824858757062147,0.12882096069868995,0.9890829694323144,1.0,0.9781659388646288,0.4519650655021834,0.462882096069869,0.4410480349344978,0.10480349344978165,0.10524017467248908,0.10436681222707422,0.20611353711790395,0.20698689956331878,0.2052401746724891,0.9541484716157205,0.9213973799126638,0.9868995633187773,0.0,0.008733624454148471,0.021834061135371178,0.017467248908296942,0.004366812227074236,0.2052401746724891,0.14410480349344978,0.11353711790393013,0.004366812227074236,0.026200873362445413,0.008733624454148471,0.004366812227074236,0.004366812227074236,0.1222707423580786,0.004366812227074236,0.013100436681222707,0.16593886462882096,0.17467248908296942,0.17467248908296942,0.008733624454148471,0.1091703056768559,0.0,0.004366812227074236,0.0,0.0,0.004366812227074236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.004366812227074236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.004366812227074236,0.0,0.0,0.0,0.0
phasianus colchicus,0.03159839687229428,0.01963742178504164,0.011514670046683509,0.010175754924976124,0.05650221813605163,0.21217341628656355,0.05471699797377511,0.1569208522641055,0.023029340093367018,0.40149601449598776,1.0,0.0,0.0,0.0017852201622765129,0.0017852201622765129,0.0008926100811382564,0.0008926100811382564,0.0035704403245530258,0.002677830243414769,0.19402985074626866,1.0,1.0,1.0,0.43283582089552236,0.43283582089552236,0.43283582089552236,0.5041044776119403,0.4970149253731343,0.5111940298507462,0.24328358208955225,0.2417910447761194,0.24477611940298505,0.8955223880597015,0.8955223880597015,0.8955223880597015,0.0,0.014925373134328358,0.03731343283582089,0.029850746268656716,0.007462686567164179,0.291044776119403,0.21641791044776118,0.12686567164179105,0.007462686567164179,0.022388059701492536,0.022388059701492536,0.014925373134328358,0.029850746268656716,0.1417910447761194,0.014925373134328358,0.022388059701492536,0.14925373134328357,0.14925373134328357,0.14925373134328357,0.014925373134328358,0.11940298507462686,0.0,0.007462686567164179,0.0,0.0,0.007462686567164179,0.007462686567164179,0.0,0.0,0.0,0.0,0.0,0.007462686567164179,0.0,0.0,0.0,0.007462686567164179,0.0,0.007462686567164179,0.0,0.0,0.0,0.0,0.0,0.0,0.007462686567164179,0.007462686567164179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007462686567164179,0.007462686567164179,0.0,0.0,0.0,0.0
grus grus,0.019654581190147617,0.010563655570282856,0.0019454580826510593,0.0030545510082745607,0.04261825930592601,0.09829108780197783,0.041000074545590084,0.05458191742166804,0.007818196033083697,0.03516370029763691,1.0,0.0,0.0,0.0009090925619864764,0.0005454555371918858,0.0005454555371918858,0.0001818185123972953,0.0007272740495891812,0.0005454555371918858,0.10526315789473684,0.6099071207430341,0.6130030959752322,0.6068111455108359,0.2585139318885449,0.2631578947368421,0.25386996904024767,0.22476780185758513,0.22136222910216719,0.2281733746130031,0.11191950464396284,0.1105263157894737,0.11331269349845202,0.9659442724458205,0.9318885448916409,1.0,0.0,0.006191950464396285,0.015479876160990712,0.01238390092879257,0.0030959752321981426,0.13622291021671826,0.10526315789473684,0.07585139318885449,0.0030959752321981426,0.009287925696594427,0.006191950464396285,0.006191950464396285,0.009287925696594427,0.06811145510835913,0.006191950464396285,0.009287925696594427,0.05572755417956656,0.12074303405572756,0.12074303405572756,0.006191950464396285,0.04953560371517028,0.01238390092879257,0.0,0.0,0.0,0.0030959752321981426,0.0,0.0030959752321981426,0.0030959752321981426,0.0030959752321981426,0.0,0.0,0.0,0.0,0.0,0.0,0.0030959752321981426,0.0,0.0,0.0,0.0,0.0,0.0030959752321981426,0.0,0.0030959752321981426,0.0030959752321981426,0.0030959752321981426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030959752321981426,0.0030959752321981426,0.0,0.0,0.0,0.0
acrocephalus palustris,0.23469387755102045,0.119533527696793,0.048104956268221574,0.048104956268221574,0.3104956268221575,1.0,0.27988338192419826,0.7230320699708456,0.4067055393586006,0.8236151603498543,0.1676384839650146,0.0,0.0,0.05830903790087464,0.04373177842565598,0.04373177842565598,0.0,0.04373177842565598,0.02915451895043732,0.18678160919540232,0.9892241379310345,1.0,0.978448275862069,0.7435344827586208,0.7442528735632185,0.7428160919540231,0.22916666666666669,0.2298850574712644,0.22844827586206898,0.32614942528735635,0.33045977011494254,0.3218390804597701,0.1724137931034483,0.1810344827586207,0.16379310344827588,0.0,0.04310344827586207,0.08620689655172414,0.0574712643678161,0.014367816091954025,0.27155172413793105,0.19827586206896555,0.026580459770114945,0.0,0.04310344827586207,0.07183908045977012,0.02873563218390805,0.014367816091954025,0.18678160919540232,0.014367816091954025,0.04310344827586207,0.15804597701149425,0.4310344827586207,0.4310344827586207,0.014367816091954025,0.12931034482758622,0.0574712643678161,0.014367816091954025,0.0,0.0,0.0,0.014367816091954025,0.0,0.0,0.014367816091954025,0.014367816091954025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014367816091954025,0.014367816091954025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014367816091954025,0.014367816091954025,0.0,0.0,0.0,0.0
acrocephalus scirpaceus,0.2787136294027565,0.1332312404287902,0.04900459418070444,0.0444104134762634,0.32618683001531396,1.0,0.2450229709035222,0.7580398162327718,0.3721286370597244,0.7825421133231241,0.18836140888208272,0.0,0.0,0.0765696784073507,0.045941807044410414,0.045941807044410414,0.0,0.045941807044410414,0.030627871362940276,0.19461077844311378,0.9940119760479044,1.0,0.9880239520958084,0.7649700598802396,0.7679640718562875,0.7619760479041916,0.25523952095808383,0.25748502994011974,0.2529940119760479,0.343562874251497,0.34580838323353297,0.3413173652694611,0.17664670658682635,0.17664670658682635,0.17664670658682635,0.0,0.029940119760479042,0.10479041916167665,0.059880239520958084,0.014970059880239521,0.2754491017964072,0.20359281437125748,0.026197604790419163,0.0,0.04491017964071856,0.07485029940119761,0.029940119760479042,0.0,0.16467065868263472,0.014970059880239521,0.04491017964071856,0.16467065868263472,0.344311377245509,0.344311377245509,0.014970059880239521,0.2095808383233533,0.059880239520958084,0.014970059880239521,0.0,0.0,0.0,0.014970059880239521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014970059880239521,0.0,0.0,0.014970059880239521,0.0,0.0,0.0,0.0,0.0,0.0,0.014970059880239521,0.014970059880239521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014970059880239521,0.014970059880239521,0.0,0.0,0.0,0.0
hippolais icterina,0.22464698331193836,0.11681643132220794,0.048780487804878044,0.043645699614890884,0.2644415917843389,1.0,0.30808729139922975,0.6906290115532734,0.39537869062901154,0.7008985879332478,0.16944801026957637,0.0,0.0,0.07702182284980744,0.012836970474967907,0.03851091142490372,0.0,0.03851091142490372,0.025673940949935813,0.17110266159695817,0.9942965779467681,1.0,0.988593155893536,0.6552598225602028,0.6565272496831431,0.6539923954372623,0.20975918884664133,0.21039290240811154,0.2091254752851711,0.26425855513307983,0.2674271229404309,0.26108998732572875,0.16856780735107732,0.16983523447401774,0.16730038022813687,0.0,0.025348542458808618,0.08871989860583016,0.05703422053231939,0.012674271229404309,0.23320659062103927,0.1723700887198986,0.021926489226869454,0.0,0.03802281368821293,0.06337135614702154,0.025348542458808618,0.0,0.1774397972116603,0.025348542458808618,0.03802281368821293,0.1774397972116603,0.3041825095057034,0.3041825095057034,0.012674271229404309,0.1394169835234474,0.050697084917617236,0.012674271229404309,0.0,0.0,0.0,0.012674271229404309,0.012674271229404309,0.0,0.012674271229404309,0.012674271229404309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012674271229404309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012674271229404309,0.0,0.0,0.0,0.0,0.0
aegithalos caudatus,0.08656036446469248,0.04783599088838269,0.02847380410022779,0.03758542141230068,0.18109339407744876,0.7186788154897494,0.15945330296127563,0.5637813211845103,0.2505694760820046,1.0,0.0979498861047836,0.0,0.0,0.0,0.022779043280182234,0.011389521640091117,0.0,0.03416856492027335,0.022779043280182234,0.17412935323383083,0.7462686567164178,0.753731343283582,0.7388059701492536,0.9919154228855721,1.0,0.9838308457711441,0.09297263681592038,0.09390547263681591,0.09203980099502487,0.2064676616915423,0.20771144278606962,0.2052238805970149,0.10572139303482586,0.10572139303482586,0.10572139303482586,0.0,0.07462686567164178,0.18656716417910446,0.12437810945273631,0.01243781094527363,0.17412935323383083,0.13557213930348258,0.011194029850746268,0.0,0.07462686567164178,0.01243781094527363,0.01243781094527363,0.0,0.1990049751243781,0.02487562189054726,0.03731343283582089,0.1990049751243781,0.0,0.3731343283582089,0.01243781094527363,0.13681592039800994,0.0,0.0,0.01243781094527363,0.0,0.0,0.0,0.01243781094527363,0.0,0.01243781094527363,0.01243781094527363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01243781094527363,0.01243781094527363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01243781094527363,0.01243781094527363,0.0,0.0,0.0,0.0
alauda arvensis,0.1368322399250234,0.08247422680412371,0.041237113402061855,0.044048734770384255,0.2211808809746954,1.0,0.3373945641986879,0.6635426429240862,0.3149015932521087,0.6335520149953139,0.34967197750702905,0.0,0.0,0.00937207122774133,0.028116213683223992,0.01874414245548266,0.01874414245548266,0.03748828491096532,0.028116213683223992,0.1615720524017467,0.9585152838427947,1.0,0.9170305676855895,0.5576419213973799,0.5781659388646289,0.537117903930131,0.13275109170305677,0.13624454148471615,0.12925764192139738,0.21353711790393012,0.21746724890829694,0.2096069868995633,0.33624454148471616,0.36681222707423583,0.3056768558951965,0.0,0.026200873362445413,0.0611353711790393,0.034934497816593885,0.026200873362445413,0.20436681222707423,0.14672489082969434,0.02925764192139738,0.0,0.026200873362445413,0.017467248908296942,0.017467248908296942,0.0,0.09606986899563319,0.017467248908296942,0.026200873362445413,0.16593886462882096,0.26200873362445415,0.26200873362445415,0.008733624454148471,0.08733624454148471,0.008733624454148471,0.008733624454148471,0.008733624454148471,0.0,0.008733624454148471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008733624454148471,0.008733624454148471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008733624454148471,0.008733624454148471,0.008733624454148471,0.0,0.0,0.0,0.0,0.0,0.0,0.008733624454148471,0.008733624454148471,0.008733624454148471,0.0,0.0,0.0,0.0
lullula arborea,0.15286624203821655,0.0870488322717622,0.036093418259023353,0.040339702760084924,0.22717622080679403,1.0,0.2770700636942675,0.721868365180467,0.2940552016985138,0.559447983014862,0.28556263269639065,0.0,0.0,0.06369426751592357,0.03184713375796178,0.021231422505307854,0.021231422505307854,0.04246284501061571,0.03184713375796178,0.15560165975103735,0.9787344398340247,1.0,0.9574688796680497,0.5103734439834025,0.529045643153527,0.491701244813278,0.15145228215767634,0.15145228215767634,0.15145228215767634,0.22406639004149378,0.225103734439834,0.2230290456431535,0.27489626556016594,0.2697095435684647,0.2800829875518672,0.0,0.02074688796680498,0.06224066390041493,0.04149377593360996,0.02074688796680498,0.21991701244813275,0.16493775933609958,0.035269709543568464,0.0,0.031120331950207466,0.031120331950207466,0.02074688796680498,0.0,0.14522821576763484,0.02074688796680498,0.031120331950207466,0.12448132780082986,0.0,0.0,0.01037344398340249,0.051867219917012444,0.0,0.01037344398340249,0.01037344398340249,0.0,0.01037344398340249,0.0,0.0,0.0,0.01037344398340249,0.01037344398340249,0.0,0.0,0.01037344398340249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01037344398340249,0.01037344398340249,0.01037344398340249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01037344398340249,0.01037344398340249,0.0,0.0,0.0,0.0
certhia brachydactyla,0.30112721417069244,0.178743961352657,0.0322061191626409,0.040257648953301126,0.23993558776167473,1.0,0.17713365539452497,0.8244766505636071,0.28502415458937197,0.9194847020933977,0.13204508856682767,0.0,0.0,0.0,0.01610305958132045,0.01610305958132045,0.0,0.04830917874396135,0.0322061191626409,0.19747235387045814,0.9857819905213271,1.0,0.9715639810426541,0.9407582938388626,0.9320695102685624,0.9494470774091628,0.27883096366508686,0.2922590837282781,0.26540284360189575,0.2448657187993681,0.2480252764612954,0.24170616113744078,0.14296998420221171,0.14691943127962087,0.13902053712480256,0.0,0.06319115323854661,0.11058451816745656,0.10268562401263824,0.031595576619273306,0.25276461295418645,0.1943127962085308,0.018167456556082148,0.0,0.047393364928909956,0.06319115323854661,0.015797788309636653,0.0,0.2211690363349131,0.031595576619273306,0.047393364928909956,0.2685624012638231,0.4581358609794629,0.4581358609794629,0.015797788309636653,0.09478672985781991,0.06319115323854661,0.015797788309636653,0.015797788309636653,0.0,0.0,0.0,0.015797788309636653,0.015797788309636653,0.015797788309636653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015797788309636653,0.015797788309636653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015797788309636653,0.015797788309636653,0.0,0.0,0.0,0.0
certhia familiaris,0.2806201550387597,0.18914728682170542,0.031007751937984496,0.040310077519379844,0.22635658914728682,1.0,0.19224806201550387,0.8093023255813954,0.29767441860465116,0.9348837209302325,0.13953488372093023,0.0,0.0,0.0,0.015503875968992248,0.015503875968992248,0.031007751937984496,0.046511627906976744,0.031007751937984496,0.19319938176197834,0.9806800618238022,1.0,0.9613601236476044,0.9250386398763524,0.9381761978361669,0.9119010819165378,0.25579598145285937,0.26738794435857804,0.24420401854714066,0.23647604327666152,0.23647604327666152,0.23647604327666152,0.14064914992272023,0.14064914992272023,0.14064914992272023,0.0,0.0463678516228748,0.1391035548686244,0.08500772797527048,0.0231839258114374,0.24574961360123648,0.18624420401854713,0.017619783616692423,0.0,0.0463678516228748,0.061823802163833076,0.015455950540958269,0.0,0.23183925811437403,0.030911901081916538,0.0463678516228748,0.23183925811437403,0.4482225656877898,0.4482225656877898,0.015455950540958269,0.12364760432766615,0.061823802163833076,0.015455950540958269,0.015455950540958269,0.0,0.0,0.0,0.015455950540958269,0.015455950540958269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015455950540958269,0.015455950540958269,0.015455950540958269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015455950540958269,0.015455950540958269,0.0,0.0,0.0,0.0
corvus corax,0.08297682037134821,0.05301895535416016,0.02359990085886397,0.030065627121566428,0.07230837203788915,0.4522775520760369,0.18017823852064183,0.27231483776415183,0.04288931754259297,0.246451932713342,1.0,0.0,0.0,0.0,0.003232863131351229,0.002155242087567486,0.002155242087567486,0.004310484175134972,0.003232863131351229,0.04852160727824109,0.31948445792266866,0.32630780894617134,0.31266110689916604,0.17327520849128128,0.17437452615617893,0.17217589082638363,0.05784685367702805,0.05921152388172858,0.05648218347232752,0.05280515542077332,0.05360121304018196,0.052009097801364666,0.9230477634571645,1.0,0.846095526914329,0.0,0.001516300227445034,0.00530705079605762,0.0037907505686125853,0.000758150113722517,0.0376800606520091,0.02570128885519333,0.022441243366186504,0.0,0.002274450341167551,0.0037907505686125853,0.000758150113722517,0.0,0.01592115238817286,0.001516300227445034,0.000758150113722517,0.03411675511751327,0.052312357846853674,0.052312357846853674,0.002274450341167551,0.017437452615617893,0.00530705079605762,0.000758150113722517,0.000758150113722517,0.0,0.0,0.0,0.000758150113722517,0.000758150113722517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000758150113722517,0.0,0.0,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.0,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.0,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.000758150113722517,0.0,0.000758150113722517,0.000758150113722517,0.000758150113722517
corvus corone,0.09649122807017543,0.06298245614035088,0.026491228070175437,0.03245614035087719,0.10421052631578948,0.5682456140350877,0.20982456140350877,0.3589473684210526,0.06473684210526316,0.3150877192982456,1.0,0.0,0.0,0.0035087719298245615,0.005263157894736842,0.0017543859649122807,0.0,0.007017543859649123,0.005263157894736842,0.08273381294964029,0.5825539568345324,0.5942446043165467,0.570863309352518,0.331205035971223,0.33884892086330937,0.3235611510791367,0.1,0.10440647482014388,0.09559352517985611,0.10741906474820144,0.11151079136690648,0.1033273381294964,0.9475719424460433,1.0,0.8951438848920863,0.0,0.0035971223021582736,0.012589928057553957,0.008093525179856115,0.0017985611510791368,0.0764388489208633,0.053057553956834536,0.034352517985611515,0.0,0.008992805755395683,0.008992805755395683,0.0017985611510791368,0.0,0.0341726618705036,0.0035971223021582736,0.0017985611510791368,0.05755395683453238,0.11510791366906475,0.11151079136690648,0.0035971223021582736,0.0341726618705036,0.012589928057553957,0.0017985611510791368,0.0017985611510791368,0.0,0.0,0.0,0.0,0.0,0.0017985611510791368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017985611510791368,0.0,0.0,0.0017985611510791368,0.0017985611510791368,0.0017985611510791368,0.0,0.0017985611510791368,0.0017985611510791368,0.0017985611510791368,0.0,0.0,0.0017985611510791368,0.0017985611510791368,0.0017985611510791368,0.0,0.0017985611510791368,0.0017985611510791368,0.0017985611510791368
corvus monedula,0.14308943089430895,0.08699186991869919,0.04552845528455284,0.05406504065040651,0.1760162601626016,0.9394308943089431,0.3678861788617886,0.5743902439024391,0.1589430894308943,0.4975609756097561,1.0,0.0,0.0,0.008130081300813009,0.012195121951219513,0.008130081300813009,0.008130081300813009,0.016260162601626018,0.012195121951219513,0.1380304903172641,0.9680675731355582,0.9855789039967038,0.9505562422744128,0.5241038318912238,0.5360527400082407,0.5121549237742069,0.14585908529048208,0.1495673671199011,0.14215080346106304,0.1862381540997116,0.19035846724351052,0.18211784095591266,0.9723939019365472,1.0,0.9447878038730945,0.0,0.008240626287597858,0.03296250515039143,0.020601565718994644,0.004120313143798929,0.14421096003296252,0.10300782859497322,0.0465595385249279,0.0,0.004120313143798929,0.016481252575195716,0.004120313143798929,0.0,0.07416563658838073,0.008240626287597858,0.008240626287597858,0.13597033374536466,0.2801812937783272,0.2657601977750309,0.008240626287597858,0.08240626287597858,0.0,0.004120313143798929,0.004120313143798929,0.0,0.0,0.0,0.0,0.0,0.004120313143798929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004120313143798929,0.0,0.004120313143798929,0.004120313143798929,0.004120313143798929,0.004120313143798929,0.0,0.0,0.004120313143798929,0.004120313143798929,0.0,0.004120313143798929,0.004120313143798929,0.004120313143798929,0.004120313143798929,0.0,0.0,0.004120313143798929,0.004120313143798929
