filename,features,species
Carduelis_cannabina/277830.mp3,0000008355.npy,Carduelis_cannabina
Carduelis_cannabina/172721.mp3,0000008356.npy,Carduelis_cannabina
Carduelis_cannabina/278022.mp3,0000008357.npy,Carduelis_cannabina
Carduelis_cannabina/172781.mp3,0000008358.npy,Carduelis_cannabina
Carduelis_cannabina/278438.mp3,0000008359.npy,Carduelis_cannabina
Carduelis_cannabina/175400.mp3,0000008360.npy,Carduelis_cannabina
Carduelis_cannabina/278439.mp3,0000008361.npy,Carduelis_cannabina
Carduelis_cannabina/175680.mp3,0000008362.npy,Carduelis_cannabina
Carduelis_cannabina/283516.mp3,0000008363.npy,Carduelis_cannabina
Carduelis_cannabina/176109.mp3,0000008364.npy,Carduelis_cannabina
Carduelis_cannabina/285036.mp3,0000008365.npy,Carduelis_cannabina
Carduelis_cannabina/176333.mp3,0000008366.npy,Carduelis_cannabina
Carduelis_cannabina/286851.mp3,0000008367.npy,Carduelis_cannabina
Carduelis_cannabina/178929.mp3,0000008368.npy,Carduelis_cannabina
Carduelis_cannabina/291141.mp3,0000008369.npy,Carduelis_cannabina
Carduelis_cannabina/179020.mp3,0000008370.npy,Carduelis_cannabina
Carduelis_cannabina/291346.mp3,0000008371.npy,Carduelis_cannabina
Carduelis_cannabina/181261.mp3,0000008372.npy,Carduelis_cannabina
Carduelis_cannabina/292090.mp3,0000008373.npy,Carduelis_cannabina
Carduelis_cannabina/181571.mp3,0000008374.npy,Carduelis_cannabina
Carduelis_cannabina/292992.mp3,0000008375.npy,Carduelis_cannabina
Carduelis_cannabina/187100.mp3,0000008376.npy,Carduelis_cannabina
Carduelis_cannabina/306240.mp3,0000008377.npy,Carduelis_cannabina
Carduelis_cannabina/187838.mp3,0000008378.npy,Carduelis_cannabina
Carduelis_cannabina/306241.mp3,0000008379.npy,Carduelis_cannabina
Carduelis_cannabina/187901.mp3,0000008380.npy,Carduelis_cannabina
Carduelis_cannabina/307327.mp3,0000008381.npy,Carduelis_cannabina
Carduelis_cannabina/188736.mp3,0000008382.npy,Carduelis_cannabina
Carduelis_cannabina/309197.mp3,0000008383.npy,Carduelis_cannabina
Carduelis_cannabina/189130.mp3,0000008384.npy,Carduelis_cannabina
Carduelis_cannabina/309200.mp3,0000008385.npy,Carduelis_cannabina
Carduelis_cannabina/189780.mp3,0000008386.npy,Carduelis_cannabina
Carduelis_cannabina/310040.mp3,0000008387.npy,Carduelis_cannabina
Carduelis_cannabina/190073.mp3,0000008388.npy,Carduelis_cannabina
Carduelis_cannabina/310151.mp3,0000008389.npy,Carduelis_cannabina
Carduelis_cannabina/192660.mp3,0000008390.npy,Carduelis_cannabina
Carduelis_cannabina/310162.mp3,0000008391.npy,Carduelis_cannabina
Carduelis_cannabina/193240.mp3,0000008392.npy,Carduelis_cannabina
Carduelis_cannabina/310163.mp3,0000008393.npy,Carduelis_cannabina
Carduelis_cannabina/193400.mp3,0000008394.npy,Carduelis_cannabina
Carduelis_cannabina/310164.mp3,0000008395.npy,Carduelis_cannabina
Carduelis_cannabina/194078.mp3,0000008396.npy,Carduelis_cannabina
Carduelis_cannabina/200323.mp3,0000008397.npy,Carduelis_cannabina
Carduelis_cannabina/310382.mp3,0000008398.npy,Carduelis_cannabina
Carduelis_cannabina/202588.mp3,0000008399.npy,Carduelis_cannabina
Carduelis_cannabina/310747.mp3,0000008400.npy,Carduelis_cannabina
Carduelis_cannabina/202592.mp3,0000008401.npy,Carduelis_cannabina
Carduelis_cannabina/312484.mp3,0000008402.npy,Carduelis_cannabina
Carduelis_cannabina/204255.mp3,0000008403.npy,Carduelis_cannabina
Carduelis_cannabina/312631.mp3,0000008404.npy,Carduelis_cannabina
Carduelis_cannabina/205058.mp3,0000008405.npy,Carduelis_cannabina
Carduelis_cannabina/313397.mp3,0000008406.npy,Carduelis_cannabina
Carduelis_cannabina/205060.mp3,0000008407.npy,Carduelis_cannabina
Carduelis_cannabina/313971.mp3,0000008408.npy,Carduelis_cannabina
Carduelis_cannabina/207558.mp3,0000008409.npy,Carduelis_cannabina
Carduelis_cannabina/315116.mp3,0000008410.npy,Carduelis_cannabina
Carduelis_cannabina/209118.mp3,0000008411.npy,Carduelis_cannabina
Carduelis_cannabina/315245.mp3,0000008412.npy,Carduelis_cannabina
Carduelis_cannabina/209883.mp3,0000008413.npy,Carduelis_cannabina
Carduelis_cannabina/315896.mp3,0000008414.npy,Carduelis_cannabina
Carduelis_cannabina/216423.mp3,0000008415.npy,Carduelis_cannabina
Carduelis_cannabina/654119.mp3,0000008416.npy,Carduelis_cannabina
Carduelis_cannabina/31720.mp3,0000008417.npy,Carduelis_cannabina
Carduelis_cannabina/317632.mp3,0000008418.npy,Carduelis_cannabina
Carduelis_cannabina/317634.mp3,0000008419.npy,Carduelis_cannabina
Carduelis_cannabina/319990.mp3,0000008420.npy,Carduelis_cannabina
Carduelis_cannabina/320445.mp3,0000008421.npy,Carduelis_cannabina
Carduelis_cannabina/321182.mp3,0000008422.npy,Carduelis_cannabina
Carduelis_cannabina/324533.mp3,0000008423.npy,Carduelis_cannabina
Carduelis_cannabina/325392.mp3,0000008424.npy,Carduelis_cannabina
Carduelis_cannabina/325393.mp3,0000008425.npy,Carduelis_cannabina
Carduelis_cannabina/325396.mp3,0000008426.npy,Carduelis_cannabina
Carduelis_cannabina/325440.mp3,0000008427.npy,Carduelis_cannabina
Carduelis_cannabina/326975.mp3,0000008428.npy,Carduelis_cannabina
Carduelis_cannabina/32832.mp3,0000008429.npy,Carduelis_cannabina
Carduelis_cannabina/328634.mp3,0000008430.npy,Carduelis_cannabina
Carduelis_cannabina/328748.mp3,0000008431.npy,Carduelis_cannabina
Carduelis_cannabina/329143.mp3,0000008432.npy,Carduelis_cannabina
Carduelis_cannabina/329146.mp3,0000008433.npy,Carduelis_cannabina
Carduelis_cannabina/330776.mp3,0000008434.npy,Carduelis_cannabina
Carduelis_cannabina/330881.mp3,0000008435.npy,Carduelis_cannabina
Carduelis_cannabina/333490.mp3,0000008436.npy,Carduelis_cannabina
Carduelis_cannabina/333491.mp3,0000008437.npy,Carduelis_cannabina
Carduelis_cannabina/333492.mp3,0000008438.npy,Carduelis_cannabina
Carduelis_cannabina/333493.mp3,0000008439.npy,Carduelis_cannabina
Carduelis_cannabina/333495.mp3,0000008440.npy,Carduelis_cannabina
Carduelis_cannabina/335718.mp3,0000008441.npy,Carduelis_cannabina
Carduelis_cannabina/335784.mp3,0000008442.npy,Carduelis_cannabina
Carduelis_cannabina/336448.mp3,0000008443.npy,Carduelis_cannabina
Carduelis_cannabina/337777.mp3,0000008444.npy,Carduelis_cannabina
Carduelis_cannabina/337778.mp3,0000008445.npy,Carduelis_cannabina
Carduelis_cannabina/337792.mp3,0000008446.npy,Carduelis_cannabina
Carduelis_cannabina/339665.mp3,0000008447.npy,Carduelis_cannabina
Carduelis_cannabina/340590.mp3,0000008448.npy,Carduelis_cannabina
Carduelis_cannabina/346439.mp3,0000008449.npy,Carduelis_cannabina
Carduelis_cannabina/349380.mp3,0000008450.npy,Carduelis_cannabina
Carduelis_cannabina/35034.mp3,0000008451.npy,Carduelis_cannabina
Carduelis_cannabina/350451.mp3,0000008452.npy,Carduelis_cannabina
Carduelis_cannabina/350452.mp3,0000008453.npy,Carduelis_cannabina
Carduelis_cannabina/350453.mp3,0000008454.npy,Carduelis_cannabina
Carduelis_cannabina/350709.mp3,0000008455.npy,Carduelis_cannabina
Carduelis_cannabina/350997.mp3,0000008456.npy,Carduelis_cannabina
Carduelis_cannabina/35189.mp3,0000008457.npy,Carduelis_cannabina
Carduelis_cannabina/352393.mp3,0000008458.npy,Carduelis_cannabina
Carduelis_cannabina/353789.mp3,0000008459.npy,Carduelis_cannabina
Carduelis_cannabina/358327.mp3,0000008460.npy,Carduelis_cannabina
Carduelis_cannabina/358793.mp3,0000008461.npy,Carduelis_cannabina
Carduelis_cannabina/359327.mp3,0000008462.npy,Carduelis_cannabina
Carduelis_cannabina/359328.mp3,0000008463.npy,Carduelis_cannabina
Carduelis_cannabina/360181.mp3,0000008464.npy,Carduelis_cannabina
Carduelis_cannabina/360357.mp3,0000008465.npy,Carduelis_cannabina
Carduelis_cannabina/362709.mp3,0000008466.npy,Carduelis_cannabina
Carduelis_cannabina/362710.mp3,0000008467.npy,Carduelis_cannabina
Carduelis_cannabina/362711.mp3,0000008468.npy,Carduelis_cannabina
Carduelis_cannabina/362713.mp3,0000008469.npy,Carduelis_cannabina
Carduelis_cannabina/364927.mp3,0000008470.npy,Carduelis_cannabina
Carduelis_cannabina/365460.mp3,0000008471.npy,Carduelis_cannabina
Carduelis_cannabina/365464.mp3,0000008472.npy,Carduelis_cannabina
Carduelis_cannabina/365465.mp3,0000008473.npy,Carduelis_cannabina
Carduelis_cannabina/365474.mp3,0000008474.npy,Carduelis_cannabina
Carduelis_cannabina/365611.mp3,0000008475.npy,Carduelis_cannabina
Carduelis_cannabina/365618.mp3,0000008476.npy,Carduelis_cannabina
Carduelis_cannabina/367018.mp3,0000008477.npy,Carduelis_cannabina
Carduelis_cannabina/367109.mp3,0000008478.npy,Carduelis_cannabina
Carduelis_cannabina/370338.mp3,0000008479.npy,Carduelis_cannabina
Carduelis_cannabina/372933.mp3,0000008480.npy,Carduelis_cannabina
Carduelis_cannabina/372934.mp3,0000008481.npy,Carduelis_cannabina
Carduelis_cannabina/376170.mp3,0000008482.npy,Carduelis_cannabina
Carduelis_cannabina/377939.mp3,0000008483.npy,Carduelis_cannabina
Carduelis_cannabina/377942.mp3,0000008484.npy,Carduelis_cannabina
Carduelis_cannabina/378213.mp3,0000008485.npy,Carduelis_cannabina
Carduelis_cannabina/379096.mp3,0000008486.npy,Carduelis_cannabina
Carduelis_cannabina/379160.mp3,0000008487.npy,Carduelis_cannabina
Carduelis_cannabina/379993.mp3,0000008488.npy,Carduelis_cannabina
Carduelis_cannabina/380294.mp3,0000008489.npy,Carduelis_cannabina
Carduelis_cannabina/380702.mp3,0000008490.npy,Carduelis_cannabina
Carduelis_cannabina/380703.mp3,0000008491.npy,Carduelis_cannabina
Carduelis_cannabina/380831.mp3,0000008492.npy,Carduelis_cannabina
Carduelis_cannabina/380832.mp3,0000008493.npy,Carduelis_cannabina
Carduelis_cannabina/381245.mp3,0000008494.npy,Carduelis_cannabina
Carduelis_cannabina/383238.mp3,0000008495.npy,Carduelis_cannabina
Carduelis_cannabina/383268.mp3,0000008496.npy,Carduelis_cannabina
Carduelis_cannabina/383270.mp3,0000008497.npy,Carduelis_cannabina
Carduelis_cannabina/385177.mp3,0000008498.npy,Carduelis_cannabina
Carduelis_cannabina/385435.mp3,0000008499.npy,Carduelis_cannabina
Carduelis_cannabina/385436.mp3,0000008500.npy,Carduelis_cannabina
Carduelis_cannabina/385437.mp3,0000008501.npy,Carduelis_cannabina
Carduelis_cannabina/386479.mp3,0000008502.npy,Carduelis_cannabina
Carduelis_cannabina/388637.mp3,0000008503.npy,Carduelis_cannabina
Carduelis_cannabina/389612.mp3,0000008504.npy,Carduelis_cannabina
Carduelis_cannabina/390170.mp3,0000008505.npy,Carduelis_cannabina
Carduelis_cannabina/391076.mp3,0000008506.npy,Carduelis_cannabina
Carduelis_cannabina/393251.mp3,0000008507.npy,Carduelis_cannabina
Carduelis_cannabina/393794.mp3,0000008508.npy,Carduelis_cannabina
Carduelis_cannabina/394582.mp3,0000008509.npy,Carduelis_cannabina
Carduelis_cannabina/397747.mp3,0000008510.npy,Carduelis_cannabina
Carduelis_cannabina/398433.mp3,0000008511.npy,Carduelis_cannabina
Carduelis_cannabina/398818.mp3,0000008512.npy,Carduelis_cannabina
Carduelis_cannabina/399009.mp3,0000008513.npy,Carduelis_cannabina
Carduelis_cannabina/400025.mp3,0000008514.npy,Carduelis_cannabina
Carduelis_cannabina/402194.mp3,0000008515.npy,Carduelis_cannabina
Carduelis_cannabina/406143.mp3,0000008516.npy,Carduelis_cannabina
Carduelis_cannabina/409253.mp3,0000008517.npy,Carduelis_cannabina
Carduelis_cannabina/410551.mp3,0000008518.npy,Carduelis_cannabina
Carduelis_cannabina/410811.mp3,0000008519.npy,Carduelis_cannabina
Carduelis_cannabina/411334.mp3,0000008520.npy,Carduelis_cannabina
Carduelis_cannabina/411569.mp3,0000008521.npy,Carduelis_cannabina
Carduelis_cannabina/416353.mp3,0000008522.npy,Carduelis_cannabina
Carduelis_cannabina/416354.mp3,0000008523.npy,Carduelis_cannabina
Carduelis_cannabina/416633.mp3,0000008524.npy,Carduelis_cannabina
Carduelis_cannabina/417959.mp3,0000008525.npy,Carduelis_cannabina
Carduelis_cannabina/421551.mp3,0000008526.npy,Carduelis_cannabina
Carduelis_cannabina/421878.mp3,0000008527.npy,Carduelis_cannabina
Carduelis_cannabina/422046.mp3,0000008528.npy,Carduelis_cannabina
Carduelis_cannabina/423522.mp3,0000008529.npy,Carduelis_cannabina
Carduelis_cannabina/423850.mp3,0000008530.npy,Carduelis_cannabina
Carduelis_cannabina/423851.mp3,0000008531.npy,Carduelis_cannabina
Carduelis_cannabina/423852.mp3,0000008532.npy,Carduelis_cannabina
Carduelis_cannabina/423853.mp3,0000008533.npy,Carduelis_cannabina
Carduelis_cannabina/430529.mp3,0000008534.npy,Carduelis_cannabina
Carduelis_cannabina/431210.mp3,0000008535.npy,Carduelis_cannabina
Carduelis_cannabina/431660.mp3,0000008536.npy,Carduelis_cannabina
Carduelis_cannabina/433269.mp3,0000008537.npy,Carduelis_cannabina
Carduelis_cannabina/435057.mp3,0000008538.npy,Carduelis_cannabina
Carduelis_cannabina/435058.mp3,0000008539.npy,Carduelis_cannabina
Carduelis_cannabina/435132.mp3,0000008540.npy,Carduelis_cannabina
Carduelis_cannabina/435190.mp3,0000008541.npy,Carduelis_cannabina
Carduelis_cannabina/435278.mp3,0000008542.npy,Carduelis_cannabina
Carduelis_cannabina/437513.mp3,0000008543.npy,Carduelis_cannabina
Carduelis_cannabina/437746.mp3,0000008544.npy,Carduelis_cannabina
Carduelis_cannabina/438418.mp3,0000008545.npy,Carduelis_cannabina
Carduelis_cannabina/438989.mp3,0000008546.npy,Carduelis_cannabina
Carduelis_cannabina/438990.mp3,0000008547.npy,Carduelis_cannabina
Carduelis_cannabina/440203.mp3,0000008548.npy,Carduelis_cannabina
Carduelis_cannabina/440276.mp3,0000008549.npy,Carduelis_cannabina
Carduelis_cannabina/441238.mp3,0000008550.npy,Carduelis_cannabina
Carduelis_cannabina/442376.mp3,0000008551.npy,Carduelis_cannabina
Carduelis_cannabina/444507.mp3,0000008552.npy,Carduelis_cannabina
Carduelis_cannabina/445288.mp3,0000008553.npy,Carduelis_cannabina
Carduelis_cannabina/445590.mp3,0000008554.npy,Carduelis_cannabina
Carduelis_cannabina/445591.mp3,0000008555.npy,Carduelis_cannabina
Carduelis_cannabina/446577.mp3,0000008556.npy,Carduelis_cannabina
Carduelis_cannabina/449389.mp3,0000008557.npy,Carduelis_cannabina
Carduelis_cannabina/451400.mp3,0000008558.npy,Carduelis_cannabina
Carduelis_cannabina/451401.mp3,0000008559.npy,Carduelis_cannabina
Carduelis_cannabina/454158.mp3,0000008560.npy,Carduelis_cannabina
Carduelis_cannabina/454159.mp3,0000008561.npy,Carduelis_cannabina
Carduelis_cannabina/454160.mp3,0000008562.npy,Carduelis_cannabina
Carduelis_cannabina/454161.mp3,0000008563.npy,Carduelis_cannabina
Carduelis_cannabina/454162.mp3,0000008564.npy,Carduelis_cannabina
Carduelis_cannabina/454163.mp3,0000008565.npy,Carduelis_cannabina
Carduelis_cannabina/456278.mp3,0000008566.npy,Carduelis_cannabina
Carduelis_cannabina/456617.mp3,0000008567.npy,Carduelis_cannabina
Carduelis_cannabina/456619.mp3,0000008568.npy,Carduelis_cannabina
Carduelis_cannabina/457155.mp3,0000008569.npy,Carduelis_cannabina
Carduelis_cannabina/45854.mp3,0000008570.npy,Carduelis_cannabina
Carduelis_cannabina/459356.mp3,0000008571.npy,Carduelis_cannabina
Carduelis_cannabina/463436.mp3,0000008572.npy,Carduelis_cannabina
Carduelis_cannabina/463825.mp3,0000008573.npy,Carduelis_cannabina
Carduelis_cannabina/464846.mp3,0000008574.npy,Carduelis_cannabina
Carduelis_cannabina/46528.mp3,0000008575.npy,Carduelis_cannabina
Carduelis_cannabina/466873.mp3,0000008576.npy,Carduelis_cannabina
Carduelis_cannabina/467023.mp3,0000008577.npy,Carduelis_cannabina
Carduelis_cannabina/467083.mp3,0000008578.npy,Carduelis_cannabina
Carduelis_cannabina/468812.mp3,0000008579.npy,Carduelis_cannabina
Carduelis_cannabina/470418.mp3,0000008580.npy,Carduelis_cannabina
Carduelis_cannabina/470552.mp3,0000008581.npy,Carduelis_cannabina
Carduelis_cannabina/470637.mp3,0000008582.npy,Carduelis_cannabina
Carduelis_cannabina/470638.mp3,0000008583.npy,Carduelis_cannabina
Carduelis_cannabina/471863.mp3,0000008584.npy,Carduelis_cannabina
Carduelis_cannabina/472035.mp3,0000008585.npy,Carduelis_cannabina
Carduelis_cannabina/47344.mp3,0000008586.npy,Carduelis_cannabina
Carduelis_cannabina/474908.mp3,0000008587.npy,Carduelis_cannabina
Carduelis_cannabina/475220.mp3,0000008588.npy,Carduelis_cannabina
Carduelis_cannabina/475221.mp3,0000008589.npy,Carduelis_cannabina
Carduelis_cannabina/475504.mp3,0000008590.npy,Carduelis_cannabina
Carduelis_cannabina/476396.mp3,0000008591.npy,Carduelis_cannabina
Carduelis_cannabina/476401.mp3,0000008592.npy,Carduelis_cannabina
Carduelis_cannabina/477418.mp3,0000008593.npy,Carduelis_cannabina
Carduelis_cannabina/477710.mp3,0000008594.npy,Carduelis_cannabina
Carduelis_cannabina/478528.mp3,0000008595.npy,Carduelis_cannabina
Carduelis_cannabina/479580.mp3,0000008596.npy,Carduelis_cannabina
Carduelis_cannabina/480577.mp3,0000008597.npy,Carduelis_cannabina
Carduelis_cannabina/480882.mp3,0000008598.npy,Carduelis_cannabina
Carduelis_cannabina/480883.mp3,0000008599.npy,Carduelis_cannabina
Carduelis_cannabina/481656.mp3,0000008600.npy,Carduelis_cannabina
Carduelis_cannabina/481813.mp3,0000008601.npy,Carduelis_cannabina
Carduelis_cannabina/483247.mp3,0000008602.npy,Carduelis_cannabina
Carduelis_cannabina/483572.mp3,0000008603.npy,Carduelis_cannabina
Carduelis_cannabina/484446.mp3,0000008604.npy,Carduelis_cannabina
Carduelis_cannabina/484879.mp3,0000008605.npy,Carduelis_cannabina
Carduelis_cannabina/489235.mp3,0000008606.npy,Carduelis_cannabina
Carduelis_cannabina/489666.mp3,0000008607.npy,Carduelis_cannabina
Carduelis_cannabina/489909.mp3,0000008608.npy,Carduelis_cannabina
Carduelis_cannabina/490466.mp3,0000008609.npy,Carduelis_cannabina
Carduelis_cannabina/490467.mp3,0000008610.npy,Carduelis_cannabina
Carduelis_cannabina/490468.mp3,0000008611.npy,Carduelis_cannabina
Carduelis_cannabina/490469.mp3,0000008612.npy,Carduelis_cannabina
Carduelis_cannabina/492184.mp3,0000008613.npy,Carduelis_cannabina
Carduelis_cannabina/492519.mp3,0000008614.npy,Carduelis_cannabina
Carduelis_cannabina/492541.mp3,0000008615.npy,Carduelis_cannabina
Carduelis_cannabina/494271.mp3,0000008616.npy,Carduelis_cannabina
Carduelis_cannabina/494895.mp3,0000008617.npy,Carduelis_cannabina
Carduelis_cannabina/495431.mp3,0000008618.npy,Carduelis_cannabina
Carduelis_cannabina/495432.mp3,0000008619.npy,Carduelis_cannabina
Carduelis_cannabina/496046.mp3,0000008620.npy,Carduelis_cannabina
Carduelis_cannabina/496339.mp3,0000008621.npy,Carduelis_cannabina
Carduelis_cannabina/496912.mp3,0000008622.npy,Carduelis_cannabina
Carduelis_cannabina/496914.mp3,0000008623.npy,Carduelis_cannabina
Carduelis_cannabina/498176.mp3,0000008624.npy,Carduelis_cannabina
Carduelis_cannabina/498219.mp3,0000008625.npy,Carduelis_cannabina
Carduelis_cannabina/49846.mp3,0000008626.npy,Carduelis_cannabina
Carduelis_cannabina/501713.mp3,0000008627.npy,Carduelis_cannabina
Carduelis_cannabina/501849.mp3,0000008628.npy,Carduelis_cannabina
Carduelis_cannabina/501938.mp3,0000008629.npy,Carduelis_cannabina
Carduelis_cannabina/501942.mp3,0000008630.npy,Carduelis_cannabina
Carduelis_cannabina/502397.mp3,0000008631.npy,Carduelis_cannabina
Carduelis_cannabina/502398.mp3,0000008632.npy,Carduelis_cannabina
Carduelis_cannabina/502399.mp3,0000008633.npy,Carduelis_cannabina
Carduelis_cannabina/502736.mp3,0000008634.npy,Carduelis_cannabina
Carduelis_cannabina/502851.mp3,0000008635.npy,Carduelis_cannabina
Carduelis_cannabina/503340.mp3,0000008636.npy,Carduelis_cannabina
Carduelis_cannabina/504124.mp3,0000008637.npy,Carduelis_cannabina
Carduelis_cannabina/505628.mp3,0000008638.npy,Carduelis_cannabina
Carduelis_cannabina/506132.mp3,0000008639.npy,Carduelis_cannabina
Carduelis_cannabina/507362.mp3,0000008640.npy,Carduelis_cannabina
Carduelis_cannabina/508555.mp3,0000008641.npy,Carduelis_cannabina
Carduelis_cannabina/509225.mp3,0000008642.npy,Carduelis_cannabina
Carduelis_cannabina/510564.mp3,0000008643.npy,Carduelis_cannabina
Carduelis_cannabina/510577.mp3,0000008644.npy,Carduelis_cannabina
Carduelis_cannabina/510680.mp3,0000008645.npy,Carduelis_cannabina
Carduelis_cannabina/510681.mp3,0000008646.npy,Carduelis_cannabina
Carduelis_cannabina/510684.mp3,0000008647.npy,Carduelis_cannabina
Carduelis_cannabina/510686.mp3,0000008648.npy,Carduelis_cannabina
Carduelis_cannabina/510687.mp3,0000008649.npy,Carduelis_cannabina
Carduelis_cannabina/510688.mp3,0000008650.npy,Carduelis_cannabina
Carduelis_cannabina/510690.mp3,0000008651.npy,Carduelis_cannabina
Carduelis_cannabina/511008.mp3,0000008652.npy,Carduelis_cannabina
